Date,Open,High,Low,Close,Adj Close,Volume
2015-02-01,183.500000,194.649994,181.470001,193.199997,172.991409,30737100
2015-03-01,193.309998,194.470001,187.149994,189.199997,169.409775,35632400
2015-04-01,189.169998,194.740005,187.470001,191.100006,171.984055,30252000
2015-05-01,191.960007,195.949997,189.529999,193.490005,174.134979,25759100
2015-06-01,194.229996,195.529999,188.240005,188.839996,169.950119,32509600
2015-07-01,190.649994,195.460007,187.190002,192.949997,174.460770,35084700
2015-08-01,193.000000,193.750000,168.080002,181.110001,163.755310,75872400
2015-09-01,177.110001,185.990005,171.360001,175.710007,158.872787,57666300
2015-10-01,175.970001,192.000000,173.350006,190.559998,173.216217,38175300
2015-11-01,190.979996,194.059998,185.360001,191.369995,173.952484,38629500
2015-12-01,192.050003,193.449997,183.309998,186.929993,169.916565,62486000
2016-01-01,183.770004,185.119995,165.960007,177.750000,162.534653,82617200
2016-02-01,176.610001,180.360001,166.050003,177.380005,162.196304,54708700
2016-03-01,178.839996,189.720001,178.330002,188.559998,172.419266,50007300
2016-04-01,187.399994,193.429993,186.259995,189.220001,173.951431,42415400
2016-05-01,189.809998,193.270004,185.970001,192.539993,177.003525,38163000
2016-06-01,191.880005,194.949997,182.270004,192.199997,176.690933,61825000
2016-07-01,192.089996,199.600006,189.970001,199.279999,184.115173,41945100
2016-08-01,199.330002,201.509995,196.880005,199.520004,184.336899,43949700
2016-09-01,199.500000,201.149994,194.119995,198.690002,183.570053,44978100
2016-10-01,198.179993,198.949997,193.919998,195.130005,181.086594,33929400
2016-11-01,195.520004,203.690002,191.320007,202.399994,187.833374,52732400
2016-12-01,202.679993,209.699997,201.240005,205.309998,190.533936,52301600
2017-01-01,206.679993,210.899994,205.559998,208.970001,195.143112,57281100
2017-02-01,209.619995,217.899994,208.229996,217.070007,202.707138,35460000
2017-03-01,218.899994,220.660004,212.619995,216.350006,202.034805,47641500
2017-04-01,216.509995,219.899994,213.470001,218.600006,205.085342,39168600
2017-05-01,219.160004,222.240005,216.130005,221.669998,207.965515,40652300
2017-06-01,222.139999,225.770004,220.419998,222.059998,208.331436,43549300
2017-07-01,223.089996,227.779999,220.720001,226.639999,213.591339,37712000
2017-08-01,227.300003,228.619995,222.119995,227.300003,214.213364,37622400
2017-09-01,227.759995,230.899994,224.979996,230.759995,217.474152,33381500
2017-10-01,231.000000,236.880005,230.910004,236.130005,223.674820,33049800
2017-11-01,237.029999,244.399994,234.820007,243.350006,230.513947,43311300
2017-12-01,243.250000,248.009995,239.520004,245.289993,232.351624,44190300
2018-01-01,246.149994,263.369995,245.740005,258.989990,246.510590,63544700
2018-02-01,258.290009,260.119995,232.419998,249.339996,237.325577,88662700
2018-03-01,249.529999,257.709991,237.529999,242.080002,230.415405,63873500
2018-04-01,241.190002,249.220001,233.919998,242.919998,232.272476,57319400
2018-05-01,242.449997,251.940002,237.919998,248.789993,237.885162,43981400
2018-06-01,250.229996,256.769989,246.630005,249.509995,238.573563,54654400
2018-07-01,247.559998,261.250000,247.320007,258.399994,248.229523,45574600
2018-08-01,258.640015,268.049988,256.480011,266.720001,256.222107,49555700
2018-09-01,266.350006,270.670013,263.450012,267.049988,256.539063,48732300
2018-10-01,268.459991,269.470001,238.789993,248.789993,240.077667,91439900
2018-11-01,249.630005,258.440002,241.729996,253.479996,244.603470,61115400
2018-12-01,257.649994,257.739990,214.830002,229.809998,221.762329,128542800
2019-01-01,226.179993,248.529999,223.970001,248.009995,240.620682,81247700
2019-02-01,248.309998,258.609985,246.199997,256.070007,248.440567,57656000
2019-03-01,257.809998,262.589996,250.339996,259.540009,251.807159,62970600
2019-04-01,261.459991,270.410004,261.190002,270.010010,263.439850,41351400
2019-05-01,270.679993,270.869995,252.770004,252.869995,246.716904,72318000
2019-06-01,252.830002,272.790009,250.770004,269.149994,262.600769,48686500
2019-07-01,272.459991,277.549988,270.299988,273.079987,267.819550,55490400
2019-08-01,273.279999,276.279999,258.700012,268.600006,263.425903,76101400
2019-09-01,266.829987,277.980011,265.679993,272.600006,267.348846,45894200
2019-10-01,273.440002,279.690002,261.589996,278.549988,274.484528,52876500
2019-11-01,280.049988,289.779999,279.910004,288.649994,284.437103,43686600
2019-12-01,289.029999,297.510010,282.100006,295.799988,291.482788,56497300
2020-01-01,297.290009,305.920013,294.350006,295.690002,292.786438,66803400
2020-02-01,297.119995,311.589996,262.250000,271.739990,269.071594,99811700
2020-03-01,274.000000,288.320007,200.550003,236.820007,234.494507,281765600
2020-04-01,227.919998,271.000000,224.130005,267.100006,265.718781,149140400
2020-05-01,262.140015,282.040009,253.970001,279.750000,278.303345,92570200
2020-06-01,279.070007,297.320007,272.769989,283.429993,281.964294,98682600
2020-07-01,284.369995,300.350006,283.950012,298.630005,298.630005,48165700
