Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01,38.459999,40.139999,37.840000,39.689999,37.869202,394637000
2018-12-01,40.689999,40.750000,37.180000,38.099998,36.352139,576795900
2019-01-01,37.770000,41.820000,37.520000,41.779999,40.137829,387257100
2019-02-01,41.560001,42.590000,40.509998,41.619999,39.984119,302227000
2019-03-01,41.880001,43.439999,40.910000,42.500000,40.829533,322974200
2019-04-01,43.060001,44.189999,42.860001,43.410000,41.785641,216423400
2019-05-01,43.500000,43.830002,39.570000,40.639999,39.119289,341793500
2019-06-01,40.849998,42.820000,40.400002,42.529999,40.938564,259737700
2019-07-01,43.349998,43.430000,41.320000,41.759998,40.474426,221231700
2019-08-01,41.799999,42.099998,38.980000,40.400002,39.156292,291080600
2019-09-01,40.000000,42.279999,39.950001,40.259998,39.020599,261023800
2019-10-01,40.259998,42.349998,39.610001,41.849998,41.073467,293190200
2019-11-01,42.310001,43.389999,41.820000,42.060001,41.279575,216157300
2019-12-01,42.160000,44.759998,41.549999,44.470001,43.644855,214744600
2020-01-01,45.070000,45.919998,41.770000,42.009998,41.752644,295588400
2020-02-01,42.060001,44.369999,39.220001,40.520000,40.271774,320847500
2020-03-01,40.500000,41.970001,29.959999,33.549999,33.344467,868647500
2020-04-01,32.700001,36.889999,32.259998,36.169998,36.015545,455164100
2020-05-01,35.310001,37.490002,34.840000,37.360001,37.200462,307305200
2020-06-01,37.740002,40.720001,37.650002,39.610001,39.440857,295830800
2020-07-01,39.959999,43.820000,39.950001,43.430000,43.430000,158897400
