Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,34.900002,35.009998,34.750000,34.900002,31.114580,5161600
2016-09-01,34.810001,34.959999,34.599998,34.910000,31.191196,5280300
2016-10-01,34.770000,34.849998,34.610001,34.660000,31.034506,11720600
2016-11-01,34.570000,34.680000,33.869999,33.919998,30.438171,9119300
2016-12-01,33.799999,34.000000,33.639999,33.910000,30.494310,6273000
2017-01-01,33.849998,34.119999,33.790001,34.060001,30.764454,11542600
2017-02-01,33.919998,34.290001,33.869999,34.240002,30.927042,8991600
2017-03-01,34.000000,34.169998,33.759998,34.130001,30.894808,14250700
2017-04-01,34.090000,34.419998,34.080002,34.310001,31.128656,13901300
2017-05-01,34.240002,34.500000,34.110001,34.500000,31.370893,6242100
2017-06-01,34.380001,34.590000,34.369999,34.410000,31.360357,11481700
2017-07-01,34.340000,34.599998,34.250000,34.590000,31.594000,7688700
2017-08-01,34.509998,34.720001,34.430000,34.660000,31.728930,11034700
2017-09-01,34.590000,34.700001,34.450001,34.509998,31.661175,10923900
2017-10-01,34.439999,34.580002,34.380001,34.520000,31.740864,14560000
2017-11-01,34.450001,34.470001,34.240002,34.330002,31.636761,14962300
2017-12-01,34.279999,34.380001,34.070000,34.220001,31.605888,11060200
2018-01-01,34.230000,34.230000,33.919998,33.970001,31.547611,27324400
2018-02-01,33.860001,33.919998,33.509998,33.580002,31.185413,23570000
2018-03-01,33.500000,33.560001,33.320000,33.540001,31.209829,12110300
2018-04-01,33.459999,33.540001,33.209999,33.310001,31.065197,10122100
2018-05-01,33.200001,33.509998,33.070000,33.360001,31.183414,18097400
2018-06-01,33.230000,33.299999,33.099998,33.290001,31.191025,20203600
2018-07-01,33.180000,33.360001,33.119999,33.349998,31.321404,11929000
2018-08-01,33.209999,33.500000,33.189999,33.410000,31.459032,17346500
2018-09-01,33.310001,33.389999,33.160000,33.299999,31.437460,21315300
2018-10-01,33.169998,33.209999,32.950001,33.000000,31.236519,22551100
2018-11-01,32.900002,32.959999,32.720001,32.860001,31.188292,24355300
2018-12-01,32.779999,33.139999,32.700001,33.040001,31.445843,28543800
2019-01-01,32.990002,33.720001,32.990002,33.720001,32.274963,28256800
2019-02-01,33.599998,33.750000,33.509998,33.680000,32.236679,19675000
2019-03-01,33.580002,34.240002,33.560001,34.169998,32.796131,19347700
2019-04-01,34.029999,34.220001,33.959999,34.209999,32.927402,28292300
2019-05-01,34.130001,34.470001,33.980000,34.470001,33.269180,20845900
2019-06-01,34.450001,34.950001,34.360001,34.930000,33.805054,33781400
2019-07-01,34.849998,34.970001,34.700001,34.880001,33.847984,26780200
2019-08-01,34.860001,35.480000,34.830002,35.410000,34.453037,22882000
2019-09-01,35.349998,35.450001,34.889999,35.279999,34.414371,32593600
2019-10-01,35.139999,35.430000,35.110001,35.369999,34.588112,25411000
2019-11-01,35.279999,35.369999,35.040001,35.330002,34.634415,30462800
2019-12-01,35.180000,35.330002,35.099998,35.310001,34.697201,26549500
2020-01-01,35.340000,35.820000,35.310001,35.820000,35.363384,25792100
2020-02-01,35.720001,36.040001,35.610001,35.990002,35.531219,30074600
2020-03-01,35.970001,36.369999,30.100000,34.009998,33.651611,59581700
2020-04-01,33.470001,36.080002,33.470001,35.380001,35.085167,51093700
2020-05-01,35.230000,36.029999,35.070000,36.000000,35.782063,48784300
2020-06-01,35.910000,36.680000,35.910000,36.529999,36.388046,63960300
2020-07-01,36.459999,36.860001,36.419998,36.840000,36.772430,16951200
